StartDate	EndDate	Status	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	DistributionChannel	UserLanguage	Q_RecaptchaScore	Q_RelevantIDDuplicate	Q_DuplicateRespondent	Q_RelevantIDDuplicateScore	Q_RelevantIDFraudScore	Q_RelevantIDLastStartDate	Q14	Q1	Q6	Q17	Q17_6_TEXT	Istruzione	Q20	Q26	Q26_15_TEXT	Q10	Q10_2_TEXT	Q16	Q20-MT	Q20-MT_6_TEXT	Q21	Q21_8_TEXT	Q33	Q33_7_TEXT	Q34	Q34_8_TEXT	Q36	Q36_9_TEXT	Q43	Q43_9_TEXT	Q51_1	Q51_2	Q51_3	Q51_4	Q51_5	Q51_6	Q52	Q52_22_TEXT	Q53_1	Q53_2	Q53_3	Q53_4	Q53_5	Q53_6	Q53_7	Q53_8	Q53_9	Q53_10	Q53_11	Q53_12	Q53_13	Q53_14	Q53_15	Q53_16	Q53_17	Q53_18	Q53_19	Q53_20	Q53_21	Q53_22	Q53_23	Q53_24	Q53_25	Q53_25_TEXT	access	access_5_TEXT	language_used	language_used_3_TEXT	Q46	interaction_mode	interaction_mode_4_TEXT	Q48	strategies	strategies_5_TEXT	verification	Q54	Q61	Q62	Q63	Q64	Q65	Q66	Q67	Q67_7_TEXT	prior_knowledge	education_technology	likert_1_1	likert_1_3	likert_1_4	likert_1_5	likert_1_6	likert_2_1	likert_2_2	likert_2_3	personal_experience	Q85	never_used	never_used_5_TEXT	reason_never_used	reason_never_used_4_TEXT	future_use	future_use_7_TEXT	Q_DataPolicyViolations	Q_StraightliningCount	Q_StraightliningPercentage	Q_StraightliningQuestions	Q_UnansweredPercentage	Q_UnansweredQuestions	mapped_job	weight	EducationGroup	GeographyGroup	GenderGroup	IncomeGroup	AgeGroup	Eduarea	Education_STEM	LT_exp	lt_lit01	lt_lit	chatbot_user	InfoRetrieval_freq	ProblemSolving_freq	Learning_freq	ContentCreation_freq	Entertainment_freq	Creativity_freq
2025-05-23 14:15:06	2025-05-23 14:23:18	IP Address	100	491	True	2025-05-23 14:23:18	R_2qksPFzUsExwHLC	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Uomo		Diploma di scuola superiore		Industria e trasporti		Nord-Est, Italia		Media	Google Traduttore		Siri,Assistente Google,Alexa		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								Sì	No	1	2	2	2	1	2	2	2	No		Li conosco, ma non so come usarli,Li conosco, ma preferisco non usarli		Ho timore che possano ridurre le mie capacita' di analisi e critica		Supporto nel capire come funzionano e come usarli,Garanzie di accuratezza e affidabilita',Garanzie su privacy e sicurezza,Accesso più semplice o gratuito			0	0.0		0.04347826087	QID85	Industria e trasporti	0.49	Non-graduates	North	Man	Mid	18-34		Non-graduates	2	1.8571428571428572	0.4642857142857143	No						
2025-05-23 14:18:24	2025-05-23 14:26:22	IP Address	100	477	True	2025-05-23 14:26:22	R_8fBPXHWDHhAmnzb	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea triennale o a ciclo unico	Area scientifico-tecnologica	Non lavoro al momento		Nord-Ovest, Italia		Non lo so/preferisco non rispondere	Google Traduttore		Siri,Assistente Google,Alexa		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta al mese	Mai	Almeno una volta al mese	Scrittura creativa,Scrittura accademica,Analisi, comprensione e formattazione del testo,Raccolta idee e creazione di bozze,Spiegazioni,Riassunti,Analisi e comprensione di dati,Generazione di immagini			Svago/Uso personale	Studio/Lavoro,Svago/Uso personale		Studio/Lavoro,Svago/Uso personale	Svago/Uso personale	Studio/Lavoro	Studio/Lavoro,Svago/Uso personale													Studio/Lavoro	Svago/Uso personale					Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Fornisco esempi concreti per spiegare cosa voglio ottenere		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	No									Sì	No	2	2	3	3	3	3	3	4	Sì									0	0.0		0.09375	QID46,QID48,QID85	Non lavoro al momento	0.58	Graduates	North	Woman		18-34	Area scientifico-tecnologica	Graduates STEM	2	2.857142857142857	0.7142857142857143	Yes	3.0	3.0	3.0	2.0	0.0	2.0
2025-05-23 15:28:22	2025-05-23 15:38:48	IP Address	100	626	True	2025-05-23 15:38:49	R_20lcmhjU2Or89YR	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Diploma di scuola superiore		Turismo e ristorazione		Nord-Ovest, Italia		Bassa	Google Traduttore		Siri,Assistente Google,Alexa		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Altre applicazioni (indicare altro anche se non ricordi il nome)	Scrivere messaggi whatsapp	Non ho mai usato applicazioni di produzione di voce		ChatGPT		Mai	Meno di una volta al mese	Mai	Almeno una volta a settimana	Mai	Meno di una volta al mese	Scrittura di email,Scrittura creativa,Creazione di quiz		Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale							Studio/Lavoro																		Applicazione su smartphone		Italiano			Principalmente scrivendo		Comododità	Fornisco istruzioni dettagliate fin da subito		Mai, non sento la necessità di verificare	No									Sì	No	2	2	0	1	4	3	0	4	No									0	0.0		0.06451612903	QID46,QID85	Turismo e ristorazione	0.58	Non-graduates	North	Woman	Lower	18-34		Non-graduates	3	1.7142857142857142	0.42857142857142855	Yes	0.0	1.0	0.0	3.0	0.0	1.0
2025-05-23 16:10:47	2025-05-23 21:48:20	IP Address	100	20253	True	2025-05-23 21:48:21	R_2bT70t7en8hoAFp	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Formazione		Nord-Ovest, Italia		Media	Google Traduttore		Siri,Alexa		Non ho mai usato applicazioni di scrittura assistita		Note Apple		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini		Almeno una volta al mese	Almeno una volta al mese	Almeno una volta al mese	Almeno una volta al mese	Mai	Almeno una volta al mese	Scrittura creativa,Analisi, comprensione e formattazione del testo,Spiegazioni,Pianificazione viaggi e itinerari,Controllo della veridicità di un'informazione,Analisi e comprensione di dati,Generazione di immagini			Studio/Lavoro			Studio/Lavoro		Svago/Uso personale			Svago/Uso personale	Svago/Uso personale										Svago/Uso personale	Svago/Uso personale					Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	No									No	No, ma ho seguito corsi su altre tecnologie di Intelligenza Artificiale	1	1	2	2	4	3	1	3	Sì									0	0.0		0.09375	QID46,QID48,QID85	Formazione	0.58	Graduates	North	Woman	Mid	18-34	Area umanistica e sociale	Graduates Other	3	1.8571428571428572	0.4642857142857143	Yes	2.0	2.0	2.0	2.0	0.0	2.0
2025-05-23 23:30:03	2025-05-23 23:35:52	IP Address	100	348	True	2025-05-23 23:35:52	R_8ews5OKgBp6fEhD	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Impresa e consulenza aziendale		Nord-Ovest, Italia		Medio Bassa	Google Traduttore,DeepL		Siri		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								No	No	1	0	0	0	3	4	1	4	Sì		Li conosco, ma preferisco non usarli		Ho timore che possano ridurre le mie capacita' di analisi e critica		Nulla, non ho interesse			0	0.0		0.04166666667	QID85	Impresa e consulenza aziendale	0.58	Graduates	North	Woman	Lower	18-34	Area umanistica e sociale	Graduates Other	2	1.4285714285714286	0.35714285714285715	No						
2025-05-24 0:25:47	2025-05-24 1:01:47	IP Address	100	2159	True	2025-05-24 1:01:47	R_8hyhGOfTKZXMQ55	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Ottima (C2)	Dai 65 anni in su	Uomo		Diploma di scuola superiore		In pensione		Nord-Ovest, Italia		Media	Google Traduttore		Siri		Altre applicazioni (indicare altro anche se non ricordi il nome)		Altre applicazioni (indicare altro anche se non ricordi il nome)		Altre applicazioni (indicare altro anche se non ricordi il nome)		Altro (indicare altro anche se non ricordi il nome)		Almeno una volta al mese	Meno di una volta al mese	Almeno una volta al mese	Mai	Mai	Meno di una volta al mese	Spiegazioni,Controllo della veridicità di un'informazione								Svago/Uso personale				Svago/Uso personale																Applicazione su smartphone		Italiano			Sia scrivendo che con la voce			Non lo so/non ci penso		Dipende dal contesto	Forse/non so	Non e' cambiato	Non so	Non so	Non so	Non so	Non so			Sì	No	2	2	2	3	4	2	2	2	Non so									1	0.5	QID53	0.08108108108	QID46,QID48,QID85	In pensione	0.87	Non-graduates	North	Man	Mid	65+		Non-graduates	5	2.142857142857143	0.5357142857142857	Yes	2.0	1.0	2.0	0.0	0.0	1.0
2025-05-24 0:44:36	2025-05-24 1:04:54	IP Address	100	1217	True	2025-05-24 1:04:54	R_2us2F7S3urRUbHU	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	55-64 anni	Donna		Diploma di scuola superiore		Cultura e spettacolo		Nord-Est, Italia		Media	Google Traduttore		Non ho mai usato applicazioni di assistenti vocali		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								Sì	No	0	0	0	0	4	2	0	2	Non so		Li conosco, ma non so come usarli				Supporto nel capire come funzionano e come usarli			0	0.0		0.04545454545	QID85	Cultura e spettacolo	0.53	Non-graduates	North	Woman	Mid	55-64		Non-graduates	1	0.5714285714285714	0.14285714285714285	No						
2025-05-24 1:13:08	2025-05-24 1:21:55	IP Address	100	526	True	2025-05-24 1:21:55	R_2KNQoBlNLKPcteE	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	55-64 anni	Donna		Diploma di scuola superiore		In pensione		Nord-Ovest, Italia		Media	Google Traduttore		Assistente Google		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT		Almeno una volta a settimana	Almeno una volta al mese	Almeno una volta al mese	Mai	Mai	Meno di una volta al mese	Spiegazioni,Consigli medici								Svago/Uso personale						Svago/Uso personale														Applicazione su smartphone		Italiano			Principalmente scrivendo			Fornisco esempi concreti per spiegare cosa voglio ottenere		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Parzialmente sostituito		Non e' cambiato			Non e' cambiato	Più comodo		Sì	Sì, cercati in autonomia	2	2	2	2	4	3	2	2	No									1	0.5	QID53	0.08571428571	QID46,QID48,QID85	In pensione	0.84	Non-graduates	North	Woman	Mid	55-64		Non-graduates	2	2.142857142857143	0.5357142857142857	Yes	3.0	2.0	2.0	0.0	0.0	1.0
2025-05-24 1:37:08	2025-05-24 1:42:45	IP Address	100	336	True	2025-05-24 1:42:45	R_8IY53bjalYdJP7T	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	35-44 anni	Donna		Istruzione secondaria di primo grado (medie)		Non lavoro al momento		Nord-Est, Italia		Media	Google Traduttore		Assistente Google		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								Sì	No	0	0	1	1	4	4	2	2	Sì		Li conosco, ma preferisco non usarli		Ho dubbi sulla accuratezza e affidabilita’,Ho timore che possano ridurre le mie capacita' di analisi e critica		Garanzie di accuratezza e affidabilita'			0	0.0		0.04347826087	QID85	Non lavoro al momento	0.81	Non-graduates	North	Woman	Mid	35-54		Non-graduates	2	1.4285714285714286	0.35714285714285715	No						
2025-05-24 1:43:39	2025-05-24 1:47:44	IP Address	100	244	True	2025-05-24 1:47:44	R_2hngFA1ynqUlad5	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	35-44 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Sicurezza e pubblica amministrazione		Nord-Est, Italia		Media	Google Traduttore		Non ho mai usato applicazioni di assistenti vocali		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								Sì	No	0	3	0	2	4	4	4	0	Non so		Non sapevo che esistessero				Garanzie di accuratezza e affidabilita',Pressione sociale o lavorativa			0	0.0		0.04347826087	QID85	Sicurezza e pubblica amministrazione	0.81	Graduates	North	Woman	Mid	35-54	Area umanistica e sociale	Graduates Other	1	1.8571428571428572	0.4642857142857143	No						
2025-05-24 2:36:22	2025-05-24 2:43:05	IP Address	100	403	True	2025-05-24 2:43:06	R_89f7yNjBsJkmWGd	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Uomo		Dottorato di ricerca	Area umanistica e sociale	IT e media		Non vivo in Italia	Germania	Medio Bassa	DeepL,Altre applicazioni (indicare altro anche se non ricordi il nome)	Chatgpt	Non ho mai usato applicazioni di assistenti vocali		Jasper AI		Altre applicazioni (indicare altro anche se non ricordi il nome)		Non ho mai usato applicazioni di produzione di voce, ma ho usato ChatGPT/Gemini o tecnologie simili per produzione di voce		ChatGPT,Dall-E,Mid-Journey		Almeno una volta a settimana	Mai	Almeno una volta a settimana	Meno di una volta al mese	Meno di una volta al mese	Almeno una volta al mese	Scrittura di email,Scrittura accademica,Raccolta idee e creazione di bozze,Spiegazioni,Riassunti,Altri consigli e suggerimenti		Studio/Lavoro		Studio/Lavoro			Studio/Lavoro	Studio/Lavoro	Studio/Lavoro						Studio/Lavoro,Svago/Uso personale													Interfaccia Web da computer		Italiano,Inglese,Altro	Tedesco		Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Fornisco esempi concreti per spiegare cosa voglio ottenere		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Completamente sostituito	Non so		Non so		Parzialmente sostituito	Più accurato,Più flessibile e personalizzabile		Sì	No, ma ho seguito corsi su altre tecnologie di Intelligenza Artificiale	3	3	3	2	3	3	3	2	Sì									0	0.0		0.08108108108	QID46,QID48,QID85	IT e media	1.0	Graduates	Abroad	Man	Lower	18-34	Area umanistica e sociale	Graduates Other	3	2.7142857142857144	0.6785714285714286	Yes	3.0	0.0	3.0	1.0	1.0	2.0
2025-05-24 2:49:04	2025-05-24 2:56:02	IP Address	100	418	True	2025-05-24 2:56:03	R_8uTJDcIJlCIT9uy	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	Dai 65 anni in su	Uomo		Diploma di scuola superiore		In pensione		Centro Italia		Media	Non ho mai usato applicazioni di traduzione automatica		Siri		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								No	No	0	1	1	1	4	1	1	1	Non so		Non sapevo che esistessero				Supporto nel capire come funzionano e come usarli			0	0.0		0.04545454545	QID85	In pensione	1.1	Non-graduates	Centre	Man	Mid	65+		Non-graduates	1	0.8571428571428571	0.21428571428571427	No						
2025-05-24 3:05:18	2025-05-24 3:11:27	IP Address	100	368	True	2025-05-24 3:11:27	R_23wOVpLsD2JCKjv	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	55-64 anni	Donna		Laurea triennale o a ciclo unico	Area umanistica e sociale	Cultura e spettacolo		Centro Italia		Media	Google Traduttore		Siri,Alexa		Non ho mai usato applicazioni di scrittura assistita		Trascrizione automatica su Zoom/Google Meet/Teams		Non ho mai usato applicazioni di produzione di voce		ChatGPT		Meno di una volta al mese	Meno di una volta al mese	Meno di una volta al mese	Mai	Mai	Mai	Scrittura di email		Svago/Uso personale																										Applicazione su smartphone,Interfaccia Web da computer		Italiano			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	No									Sì	No	1	1	1	1	1	4	2	1	No									1	0.5	QID53	0.09375	QID46,QID48,QID85	Cultura e spettacolo	1.1	Graduates	Centre	Woman	Mid	55-64	Area umanistica e sociale	Graduates Other	3	1.5714285714285714	0.39285714285714285	Yes	1.0	1.0	1.0	0.0	0.0	0.0
2025-05-24 3:41:20	2025-05-24 3:48:17	IP Address	100	417	True	2025-05-24 3:48:17	R_2rACEAq9rhazG9j	anonymous	IT	0.6000000238			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	Dai 65 anni in su	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	In pensione		Centro Italia		Media	Non ho mai usato applicazioni di traduzione automatica		Siri,Alexa		Non ho mai usato applicazioni di scrittura assistita		Trascrizione automatica su Zoom/Google Meet/Teams		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								No	No	0	0	1	1	2	3	2	0	Non so		Li conosco, ma non penso siano utili per me				Accesso più semplice o gratuito,Pressione sociale o lavorativa			0	0.0		0.04347826087	QID85	In pensione	2.27	Graduates	Centre	Woman	Mid	65+	Area umanistica e sociale	Graduates Other	2	1.0	0.25	No						
2025-05-23 10:24:45	2025-05-24 3:59:15	IP Address	100	63270	True	2025-05-24 3:59:15	R_2PuaMrXFtjmNTJF	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area economico-giuridica	Altro	Risorse umane	Nord-Ovest, Italia		Media	Google Traduttore,DeepL,Altre applicazioni (indicare altro anche se non ricordi il nome)	Reverso context	Siri		Grammarly,QuillBot		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Copilot,Dall-E		Almeno una volta al mese	Almeno una volta a settimana	Meno di una volta al mese	Almeno una volta a settimana	Mai	Meno di una volta al mese	Scrittura di email,Scrittura accademica,Analisi, comprensione e formattazione del testo,Spiegazioni,Pianificazione viaggi e itinerari,Controllo della veridicità di un'informazione,Generazione di immagini		Studio/Lavoro		Studio/Lavoro		Studio/Lavoro		Studio/Lavoro,Svago/Uso personale			Svago/Uso personale	Studio/Lavoro,Svago/Uso personale											Svago/Uso personale					Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio,Altro	Sono gentile. Dicono funzioni per ottenere risposte più pertinenti	A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Parzialmente sostituito		Non e' cambiato	Completamente sostituito		Parzialmente sostituito	Più comodo,Più accurato,Più flessibile e personalizzabile		Sì	Sì, sul posto di lavoro/a scuola	3	3	2	2	4	4	2	3	No	Ho riscontrato errori nel contenuto della risposta ma non mi sembra aver mai riscontrato palesi affermazioni discriminatorie								0	0.0		0.05405405405	QID46,QID48	Impresa e consulenza aziendale	0.58	Graduates	North	Woman	Mid	18-34	Area economico-giuridica	Graduates Other	3	2.7142857142857144	0.6785714285714286	Yes	2.0	3.0	1.0	3.0	0.0	1.0
2025-05-24 4:10:22	2025-05-24 4:21:35	IP Address	100	673	True	2025-05-24 4:21:36	R_8SdxHyiaoV2pXTk	anonymous	IT	0.6000000238			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	Dai 65 anni in su	Uomo		Dottorato di ricerca	Area sanitaria e delle scienze mediche	Ricerca e accademia		Nord-Ovest, Italia		Medio Alta	Google Traduttore		Siri,Assistente Google		Grammarly		Non ho mai usato applicazioni di trascrizione del parlato		Altre applicazioni (indicare altro anche se non ricordi il nome)	Word lettura	ChatGPT					Almeno una volta a settimana			Scrittura accademica,Spiegazioni				Studio/Lavoro				Studio/Lavoro																				Interfaccia Web da computer		Inglese		Più tecnicamente precisa	Principalmente scrivendo		Abitudine e rapidità	Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Sempre, mi voglio assicurare che le risposte siano affidabili	Sì	Parzialmente sostituito		Non e' cambiato	Non e' cambiato	Non e' cambiato	Parzialmente sostituito	Più accurato		No	No	1	2	1	2	4	3	2	1	No									1	0.5	QID53	0.02631578947	QID85	Ricerca e accademia	0.87	Graduates	North	Man	Higher	65+	Area sanitaria e delle scienze mediche	Graduates STEM	4	1.7142857142857142	0.42857142857142855	Yes				3.0		
